level,start_ms,header,end_ms
2,1855,القسم الأول من هذا الفن فى السباع وما يتصل بها من جنسها,1883
3,1855,الباب الأول فى الأسد والببر والنمر,1862
4,1855,ذكر ما قيل في الأسد,1861
5,1855,أما أسماء الأسد,1855
5,1855,وأما أصناف الآساد وأجناسها,1856
5,1856,وأما عاداتها فى حملها ووضعها وحضانتها,1856
5,1856,وأما عادتها [فى] وثباتها وثباتها وأفعالها وصبرها وسرعة مشيها وأكلها,1857
5,1857,وأما [ما ] فى الآساد من الجراءة والجبن,1858
5,1858,ذكر شىء مما وصف به الأسد نثرا ونظما,1861
4,1861,وأما الببر [وما قيل فيه],1861
4,1861,ذكر ما قيل فى النمر,1862
3,1862,الباب الثانى من القسم الأول من الفن الثالث فيما قيل فى الفهد والكلب والذئب والضبع والنمس,1873
4,1862,ذكر ما قيل فى الفهد,1865
4,1865,ذكر ما قيل فى الكلاب,1870
5,1865,وأما ما فى الكلب من المنافع الطيبة,1865
5,1865,فصل,1868
5,1868,أما فى الخلقة,1868
5,1868,وأما فى الألوان,1868
5,1868,وأما فى ولادتها,1868
5,1868,ذكر شىء مما وصفت به كلاب الصيد نثرا ونظما,1870
4,1870,ذكر ما قيل فى الذئب,1872
4,1872,ذكر ما قيل فى الضبع,1872
4,1872,ذكر ما قيل فى النمس,1873
3,1873,الباب الثالث من القسم الأول من الفن الثالث فيما قيل فى السنجاب والثعلب والدب والهر والخنزير,1883
4,1873,فأما السنجاب,1874
4,1874,ذكر ما قيل فى الثعلب,1875
4,1875,ذكر ما قيل فى الدب,1876
4,1876,ذكر ما قيل فى الهر,1882
4,1882,ذكر ما قيل فى الخنزير,1883
2,1883,القسم الثانى من الفن الثالث فى الوحوش والظباء وما يتصل بها من جنسها,1903
3,1883,الباب الأول من هذا القسم فيما قيل فى الفيل والكركدن والزرافة والمها والأيل,1895
4,1883,ذكر ما قيل فى الفيل,1890
5,1888,ذكر شىء مما وصف به الفيل نظما,1890
4,1890,ذكر ما قيل فى الكركدن,1891
4,1891,ذكر ما قيل فى الزرافة,1893
4,1893,ذكر ما قيل فى البقر الوحشية- وهى المها- والأيل»,1895
5,1893,أما سنها-,1893
5,1893,وأما ما قيل فى المها,1894
5,1894,وأما ما قيل فى الأيل,1895
3,1895,الباب الثانى من القسم الثانى من الفن الثالث فيما قيل فى الحمر الوحشية والوعل واللمط,1897
4,1895,ذكر ما قيل فى الحمر الوحشية,1896
4,1896,ذكر ما قيل فى الوعل,1897
4,1897,ذكر ما قيل فى اللمط,1897
3,1897,الباب الثالث من القسم الثانى من الفن الثالث فى الظبى والأرنب والقرد والنعام,1903
4,1898,ذكر ما قيل فى الظبى,1899
5,1898,فصل ومما يلتحق بهذا النوع غزال المسك،,1899
4,1899,ذكر ما قيل فى الأرنب,1900
4,1900,ذكر ما قيل فى القرد,1901
4,1901,ذكر ما قيل فى النعام,1903
2,1903,القسم الثالث من الفن الثالث فى الدواب والأنعام,1990
3,1903,الباب الأول من هذا القسم فى الخيل,1965
4,1903,ذكر ما ورد فى ابتداء خلق الخيل وأول من ذللها وركبها,1905
4,1905,ذكر ما ورد فى فضل الخيل وبركتها، وفضل الإنفاق عليها,1910
4,1910,ذكر ما جاء فى فضل الطرق,1910
4,1910,ذكر ما جاء من دعاء الفرس لصاحبه,1911
4,1911,ذكر ما ورد من أن الشيطان لا يخبل من فى داره فرس عتيق، ولا يدخل دارا فيها فرس عتيق,1912
4,1912,ذكر ما جاء فى التماس نسل الخيل والنهى عن خصائها والرخصة [فيه ] والنهى عن هلبها وجز أعرافها ونواصيها,1913
4,1913,ذكر ما قيل فى أكل لحوم الخيل من الإباحة والكراهة,1914
4,1914,ذكر ما جاء فى النهى عن عسب الفحل وبيع مائه,1915
4,1915,ذكر ما جاء فى إكرام الخيل ومنع إذالتها,1915
4,1915,ذكر ما ورد من الأمر بارتباط الخيل وما يستحب من ألوانها وشياتها وذكورها وإناثها,1917
4,1917,ذكر ترجيح إناث الخيل على فحولها وترجيح فحولها على إناثها وما جاء فى ذلك,1918
4,1918,ذكر ما ورد فى شؤم الفرس وما يذم من عصمها ورجلها,1919
4,1919,ذكر ما جاء فى سباق الخيل وما يحل منه وما يحرم وكيفية التضمير عند السباق، وأسماء السوابق فى الحلبة,1924
5,1923,وأما أسماء السوابق فى الحلبة-,1924
5,1924,ومما يتصل بهذا الفصل ترتيب عدو الفرس- وأوله الخبب، ثم التقريب، ثم,1924
4,1924,كيفية تضمير الخيل,1924
4,1924,ذكر ما يقسم لصاحب الفرس من سهام الغنيمة والفرق فى ذلك بين العراب والهجن والبراذين,1926
4,1926,ذكر سقوط الزكاة فى الخيل,1930
4,1930,ذكر ما وصفت به العرب الخيل:,1930
4,1930,أما ترتيبها فى السن,1930
4,1930,وأما ما قيل فى تسميتها,1931
4,1931,وأما الوجه وما فيه مما لم يذكر فى خلق الإنسان,1931
4,1931,وأما العنق وما فيه,1931
4,1931,وأما الظهر وما اتصل به من الوركين,1932
4,1932,وأما الصدر وما اتصل به من البطن,1932
4,1932,وأما الذراعان وما دونهما-,1932
4,1932,و أما ألوانها وشياتها وغررها وحجولها وعصمها وما فيها من الدوائر,1938
5,1932,[أما ألوانها],1936
5,1936,وأما الشية,1938
6,1936,فالغرة,1936
6,1936,وأما القرحة,1936
6,1936,وأما الرثمة,1937
6,1937,واللمظة,1937
6,1937,واليعسوب,1937
6,1937,ومن الشية التحجيل,1938
6,1938,ومنها العصم,1938
4,1938,وأما ما فى الفرس من الدوائر,1940
4,1940,وأما ما قيل فى طبائعها، وعاداتها، والمحمود من صفاتها، ومحاسنها، والعلامات الدالة على جودة الفرس ونجابته:,1942
5,1941,فصل,1942
4,1942,ومما يستحب من أوصافها فى الخلق,1944
4,1944,وأما عيوبها التى تكون فى خلقتها، وفى جريها، والتى تطرأ عليها وتحدث فيها,1947
5,1944,فأما التى فى خلقتها,1946
5,1946,وأما العيوب التى فى جريها,1947
5,1947,وأما العيوب التى تطرأ عليها وتحدث فيها,1947
4,1947,ذكر أسماء خيل رسول الله صلى الله عليه وسلم,1950
4,1950,ذكر أسماء كرام الخيل المشهورة عند العرب,1953
4,1953,ذكر ما قيل فى أوصاف الخيل وتشبيهها نظما ونثرا,1958
4,1958,طرائف فى ذم الخيل بالهزال والعجز عن الحركة,1965
3,1965,الباب الثانى من القسم الثالث من الفن الثالث فى البغال والحمير,1976
4,1965,ذكر ما قيل فى البغال,1972
5,1966,ذكر بغلات رسول الله صلى الله عليه وسلم,1969
5,1969,ذكر شىء مما وصفت به البغال,1972
6,1971,فأما ما جاء فى ذمها,1972
4,1972,ذكر ما قيل فى الحمر الأهلية,1976
5,1974,ذكر ما يتمثل به مما فيه ذكر الحمار,1974
5,1974,ذكر شىء مما وصفت به الحمير على طريقى المدح والذم,1976
6,1974,أما ما جاء فيها على سبيل المدح,1975
6,1975,وأما ما جاء فيها على سبيل الذم,1976
3,1976,الباب الثالث من القسم الثالث من الفن الثالث فى الإبل والبقر والغنم,1990
4,1976,ذكر ما قيل فى الإبل,1984
5,1977,أما تسميتها من حين تولد إلى أن تتناهى سنها,1978
5,1978,وأما أسماء ما يركب منها ويحمل عليه,1978
5,1978,وأما ما اختصت به النوق من الاسماء والصفات,1978
5,1978,ومن أوصافها فى السير,1979
5,1979,وأما ألوان الإبل,1979
5,1979,وأما ترتيب سيرها,1979
5,1979,وأما ما قيل فى المسير عليها والنزول للراحة والإراحة,1979
5,1979,ذكر أصناف الإبل وعاداتها وما قيل فى طبائعها,1980
5,1980,ذكر ما ملكه رسول الله صلى الله عليه وسلم من الإبل,1982
5,1982,ذكر شىء مما وصفت به الإبل نظما ونثرا,1984
4,1984,ذكر ما قيل فى البقر الأهلية,1985
4,1985,ذكر ما قيل فى الجاموس,1986
4,1986,ذكر ما قيل فى الغنم الضأن والمعز,1987
4,1987,ذكر ترتيب سن الغنم,1990
2,1990,القسم الرابع من الفن الثالث فى ذوات السموم,2013
3,1990,الباب الأول من هذا القسم فى ذوات السموم القواتل.,1999
4,1990,ذكر ما قيل فى الحيات,1997
5,1994,ذكر أسماء الحيات وأوصافها,1995
5,1995,ذكر ما فى لحوم الحيات من المنافع والأدوية,1996
5,1996,ذكر شىء مما وصفت به الأفاعى,1997
4,1997,ذكر ما قيل فى العقارب,1999
5,1999,وقد وصف الشعراء العقرب وشبهوها فى أشعارهم,1999
3,1999,الباب الثانى من القسم الرابع من الفن الثالث فيما هو ليس قاتلا بفعله من ذوات السموم,2013
4,1999,فأما الخنافس وما قيل فيها,2000
5,2000,ومنها «الصراصر والجنادب»,2000
4,2000,وأما الوزغ وما قيل فيه-,2001
4,2001,وأما الضب وما قيل فيه,2003
4,2003,وأما الحرباء وما قيل فيها,2004
4,2004,وأما ابن عرس وما قيل فيه,2005
4,2005,وأما القنافذ وما قيل فيها,2007
5,2005,وقد وصفه البلغاء والشعراء فى رسائلها وأشعارها,2007
4,2007,وأما الفئران وما قيل فيها,2007
4,2007,فأما الجرذ والفأر,2008
4,2008,وأما الزباب,2008
4,2008,وأما الخلد,2009
4,2009,وأما اليربوع,2009
4,2009,وأما فأرة المسك,2010
4,2010,وأما فأرة الإبل,2010
4,2010,وأما القراد وما قيل فيه,2010
4,2010,وأما النمل والذر وما قيل فيهما,2013
4,2013,وأما القمل والصؤاب وما قيل فيهما,2013
2,2013,القسم الخامس من الفن الثالث فى أجناس الطير وأنواع السمك,2104
3,2015,الباب الأول من القسم الخامس من الفن الثالث فى سباع الطير,2027
4,2015,ذكر ما قيل فى العقاب,2017
5,2017,وأما الزمج,2017
4,2017,ذكر ما قيل فى البازى,2021
5,2017,فأما البازى,2020
5,2020,وأما الزرق,2020
5,2020,وأما الباشق,2021
5,2021,وأما العفصى,2021
5,2021,وأما البيدق,2021
4,2021,ذكر ما قيل فى الصقر,2024
5,2021,فأما الصقر,2023
5,2023,وأما الكونج,2023
5,2023,وأما اليؤيؤ,2024
4,2024,ذكر ما قيل فى الشاهين,2026
5,2024,فأما الشاهين,2025
5,2025,وأما الأنيقى,2026
5,2026,وأما القطامى,2026
4,2026,فصل,2026
4,2026,والسنقر,2027
3,2027,الباب الثانى من القسم الخامس من الفن الثالث فى كلاب الطير,2031
